movieId,count,score
156539,1,0.50
156543,1,3.50
156545,4,4.00
156547,21,2.74
156549,3,3.00
156551,3,5.00
156553,14,3.11
156555,3,2.50
156557,1,4.00
156559,5,3.70
156561,6,2.83
156563,3,2.33
156565,11,3.91
156567,3,3.50
156569,2,4.00
156571,1,2.50
156573,3,3.00
156575,2,3.25
156577,1,4.00
156579,4,4.25
156581,16,3.28
156583,1,2.50
156585,3,1.67
156587,2,4.50
156589,3,3.33
156591,1,3.00
156593,4,2.62
156595,3,3.00
156597,3,3.17
156599,3,2.67
156601,6,4.00
156603,2,4.00
156605,200,3.65
156607,342,2.95
156609,485,2.92
156611,1,0.50
156613,1,4.50
156615,4,2.62
156617,3,3.83
156619,2,2.75
156621,1,3.00
156623,1,3.00
156627,2,1.75
156631,2,3.25
156635,2,3.00
156637,2,2.50
156643,1,3.00
156657,1,0.50
156671,1,3.50
156675,1,2.00
156678,1,2.50
156680,5,3.00
156682,4,3.12
156684,2,3.25
156686,1,4.00
156688,4,3.12
156690,1,1.50
156692,12,2.75
156694,1,2.50
156696,6,2.42
156698,1,1.50
156702,5,2.20
156704,3,3.83
156706,98,2.65
156708,1,3.50
156710,3,2.83
156712,3,4.00
156714,1,3.50
156718,5,3.50
156720,1,4.50
156722,17,3.71
156724,1,4.00
156726,406,3.43
156728,4,2.88
156730,3,3.83
156732,2,3.50
156734,3,3.17
156738,1,4.50
156742,1,2.00
156745,2,3.50
156753,6,2.50
156755,36,3.60
156757,1,3.50
156761,1,2.00
156763,2,3.75
156765,2,4.00
156767,5,2.80
156769,2,3.00
156771,8,3.94
156773,19,3.61
156775,13,3.77
156777,18,3.72
156779,10,3.85
156781,19,3.63
156783,28,3.68
156785,11,4.05
156787,9,3.83
156789,2,3.75
156791,4,3.50
156793,2,2.50
156795,12,2.29
156799,1,1.50
156801,6,3.42
156810,1,3.00
156815,1,3.00
156819,41,3.26
156826,1,2.50
156828,1,3.00
156830,1,1.00
156834,1,2.50
156840,1,0.50
156846,12,4.12
156850,3,2.50
156855,3,2.00
156857,1,3.00
156859,1,1.00
156862,1,3.50
156873,2,2.25
156877,2,1.75
156879,1,3.00
156881,1,3.00
156883,1,4.00
156885,2,3.25
156887,1,3.00
156889,1,3.00
156894,3,2.33
156896,12,3.96
156898,16,3.00
156900,6,3.42
156903,62,3.16
156909,2,4.00
156911,2,3.75
156913,2,3.50
156915,2,3.50
156917,2,3.25
156919,1,3.50
156921,4,4.12
156923,2,4.50
156925,2,2.75
156927,3,3.33
156929,2,2.50
156931,1,4.00
156940,4,2.75
156942,1,3.00
156944,54,3.79
156956,14,3.43
156958,2,3.50
156960,6,1.42
156962,2,2.50
156964,4,3.75
156966,2,3.75
156968,9,3.83
156972,1,3.00
156974,3,3.33
156976,1,4.00
156978,2,4.00
156991,1,2.50
156993,2,3.25
156996,1,3.00
157000,1,3.50
157004,2,3.50
157006,1,2.50
157009,1,3.00
157017,1,4.00
157019,1,3.00
157021,1,3.50
157023,1,4.00
157028,1,2.50
157034,1,3.50
157036,1,4.00
157038,1,3.00
157041,2,3.00
157045,2,3.25
157047,4,3.50
157049,2,2.50
157051,2,3.00
157053,1,3.50
157055,5,1.00
157057,9,3.22
157059,1,1.00
157061,2,4.50
157063,2,3.75
157065,7,2.36
157067,4,3.62
157069,7,3.50
157073,6,2.92
157075,5,3.50
157077,7,2.79
157079,7,2.50
157081,1,2.50
157083,1,3.50
157085,1,3.00
157087,1,2.50
157091,13,2.62
157095,4,3.25
157098,5,2.00
157100,7,2.36
157104,1,2.50
157106,33,2.85
157108,8,3.88
157110,8,4.00
157112,6,4.00
157114,1,4.50
157116,1,4.50
157118,2,3.00
157120,5,3.50
157122,261,3.66
157124,5,3.90
157126,1,2.00
157128,11,3.36
157130,3,2.00
157132,13,2.69
157134,4,2.62
157136,3,2.67
157138,9,2.94
157140,5,4.00
157142,9,1.94
157144,1,3.00
157146,4,2.75
157148,2,2.75
157150,4,3.00
157152,5,2.90
157154,7,3.57
157156,3,3.17
157158,3,3.50
157160,3,2.50
157162,2,4.00
157164,9,3.33
157168,1,4.00
157170,1,3.00
157172,8,1.62
157174,2,3.50
157176,2,2.50
157178,3,3.67
157184,2,2.00
157186,8,4.06
157188,2,3.25
157190,2,2.50
157192,2,1.50
157194,2,3.00
157196,6,3.83
157198,3,3.50
157200,424,3.24
157204,2,3.25
157206,2,3.25
157208,1,3.00
157210,4,3.50
157212,11,2.14
157214,2,3.25
157218,3,3.33
157222,3,3.67
157224,67,2.57
157226,3,1.83
157228,2,3.25
157230,3,2.50
157232,4,3.12
157234,1,2.50
157240,1,2.00
157244,1,3.50
157250,1,3.50
157254,7,2.29
157262,3,3.50
157264,3,4.33
157266,3,2.50
157268,110,3.37
157270,45,3.10
157272,8,3.81
157274,56,3.49
157276,75,3.11
157278,10,4.15
157282,2,3.25
157284,1,4.00
157286,1,2.50
157288,2,3.75
157290,12,3.00
157292,2,2.75
157294,11,3.50
157296,1753,3.71
157298,2,2.75
157300,1,5.00
157302,1,5.00
157304,3,3.67
157306,1,3.00
157308,8,2.75
157310,3,4.00
157312,151,2.73
157314,2,4.00
157318,98,3.83
157320,1,4.50
157322,1,3.00
157326,72,3.25
157328,4,2.00
157330,8,3.38
157332,4,2.50
157334,2,3.50
157336,4,2.50
157338,124,3.53
157340,420,2.84
157342,14,3.39
157344,2,3.00
157346,7,2.21
157348,5,4.10
157350,5,3.30
157352,6,4.00
157355,3,1.50
157357,1,4.50
157359,2,2.75
157361,89,3.67
157363,2,3.75
157365,14,2.71
157367,1,4.00
157369,3,3.83
157371,5,2.60
157373,28,3.84
157375,3,3.33
157377,1,1.00
157379,3,1.50
157381,2,1.50
157385,16,2.88
157387,19,2.95
157389,1,4.50
157399,1,3.00
157401,6,1.92
157403,7,2.07
157405,7,3.29
157407,42,2.55
157411,2,3.25
157417,2,3.00
157419,3,3.50
157421,1,3.00
157428,5,3.70
157432,36,2.62
157438,2,3.75
157442,1,3.50
157445,1,2.50
157448,2,3.25
157451,1,2.00
157464,1,3.00
157468,1,2.50
157492,1,4.00
157494,1,4.00
157496,1,4.00
157498,123,3.67
157500,2,2.75
157532,1,2.00
157538,2,2.00
157542,1,4.00
157544,2,2.50
157546,2,3.75
157549,2,3.25
157551,3,2.67
157553,2,3.25
157555,5,3.10
157557,4,2.75
157559,3,2.67
157561,4,4.12
157563,2,4.25
157565,1,5.00
157567,3,3.33
157569,15,3.10
157571,3,2.50
157573,2,3.00
157575,1,5.00
157577,3,4.33
157581,2,4.00
157583,1,5.00
157585,3,4.33
157587,2,4.50
157589,2,3.50
157591,2,4.00
157593,2,3.00
157595,2,4.00
157597,2,4.00
157599,2,4.25
157601,2,4.50
157603,1,3.50
157605,1,3.00
157621,1,2.00
157623,1,3.50
157625,2,3.00
157627,3,2.17
157629,4,3.62
157631,8,3.62
157633,1,3.50
157635,1,4.00
157637,5,2.80
157643,1,4.00
157645,1,4.50
157657,1,3.00
157663,1,2.00
157665,1,5.00
157667,64,2.39
157669,14,2.89
157671,43,3.05
157673,16,3.09
157675,6,3.42
157677,3,3.17
157679,10,2.55
157681,3,2.67
157683,5,2.80
157687,1,4.00
157691,5,3.50
157693,1,3.00
157699,647,3.74
157721,6,3.42
157723,1,3.00
157729,2,2.25
157731,2,2.25
157737,1,3.50
157749,2,3.25
157751,2,4.00
157753,1,3.00
157755,1,3.00
157757,1,3.00
157759,2,3.50
157761,1,2.50
157763,1,2.50
157765,1,2.50
157767,1,2.50
157769,1,2.50
157771,4,2.50
157773,1,2.50
157775,7,3.43
157777,2,3.75
157779,1,4.00
157781,1,3.50
157783,3,3.83
157785,1,3.00
157787,1,3.00
157793,7,3.50
157795,1,3.00
157797,99,2.82
157799,1,3.00
157801,2,3.50
157803,4,3.00
157805,1,3.00
157807,1,2.50
157809,1,2.50
157811,1,2.50
157813,2,3.00
157815,1,2.50
157817,1,2.50
157819,2,2.75
157821,1,2.00
157823,1,2.00
157825,1,2.00
157827,1,2.00
157829,4,1.38
157831,3,1.33
157833,5,2.00
157835,20,2.15
157837,4,1.62
157839,3,1.17
157841,3,1.17
157843,2,0.75
157845,1,4.00
157847,29,3.34
157849,14,2.64
157851,71,3.51
157853,40,3.36
157855,2,2.00
157857,2,3.75
157859,1,2.50
157861,1,2.50
157863,1,2.00
157865,53,2.76
157867,4,3.38
157869,2,2.25
157871,2,3.50
157873,2,4.00
157875,3,3.50
157877,2,3.75
157879,1,4.00
157881,37,2.68
157883,1,4.50
157885,1,4.00
157887,8,2.81
157889,2,4.00
157891,4,2.62
157893,2,4.25
157901,1,3.00
157907,1,2.00
157915,1,5.00
157923,1,2.00
157925,1,2.00
157929,1,3.00
157931,1,5.00
157937,1,2.00
157955,1,3.50
157957,4,3.25
157959,33,2.55
157961,74,3.18
157963,2,1.25
157965,1,4.50
157967,3,3.67
157969,3,3.50
157971,3,2.83
157973,1,3.00
157975,1,3.50
157977,2,3.50
157981,1,3.00
157983,1,3.50
157985,1,3.50
157987,2,3.75
157989,1,3.50
157991,2,3.75
157993,2,3.75
157995,11,2.59
157997,5,3.10
157999,1,4.00
158001,2,2.50
158003,18,3.69
158005,1,4.00
158007,10,3.75
158009,2,3.50
158011,1,4.00
158013,1,4.00
158015,1,4.00
158017,2,3.50
158022,3,0.83
158024,3,1.83
158027,2,4.50
158029,3,4.50
158031,2,3.75
158033,2,3.50
158035,4,3.62
158037,2,3.50
158039,1,2.00
158041,2,2.25
158043,1,3.00
158047,1,4.00
158049,7,3.07
158051,3,3.50
158053,5,3.50
158056,1,3.50
158058,1,3.50
158060,2,3.00
158062,1,3.00
158064,2,3.00
158066,1,3.00
158068,1,3.00
158070,18,3.03
158072,2,2.25
158074,1,2.50
158076,2,3.50
158078,1,3.00
158080,4,3.00
158082,1,2.00
158084,3,2.67
158086,2,3.00
158088,1,3.50
158090,1,3.00
158092,7,3.57
158094,14,2.61
158099,5,3.40
158101,5,3.20
158103,1,3.00
158105,2,2.50
158107,2,3.50
158109,1,5.00
158111,1,5.00
158113,1,2.50
158115,1,5.00
158117,1,5.00
158119,1,4.00
158121,2,3.75
158123,2,3.75
158125,1,4.50
158127,2,3.25
158129,1,4.00
158131,2,3.25
158133,1,4.00
158135,2,3.50
158137,3,3.33
158139,4,2.50
158141,3,3.50
158143,2,3.25
158145,4,3.50
158147,4,3.00
158149,2,3.25
158151,2,3.75
158153,4,3.38
158157,7,4.36
158159,13,3.88
158161,2,2.00
158163,1,4.00
158165,1,4.00
158167,2,3.50
158172,1,3.50
158182,6,3.33
158184,2,4.00
158186,2,1.25
158188,6,2.58
158198,1,3.00
158200,1,2.00
158214,1,3.00
158216,1,2.50
158220,1,3.00
158222,1,3.00
158232,1,3.50
158234,1,3.00
158236,1,3.50
158238,1738,3.71
158240,1,3.00
158242,3,4.33
158244,4,4.38
158246,2,2.75
158248,4,3.25
158250,7,3.36
158252,4,3.62
158254,45,1.81
158256,2,2.25
158258,6,3.92
158260,137,3.11
158262,2,2.50
158264,5,3.70
158266,6,3.92
158268,8,3.12
158270,22,3.66
158272,3,2.17
158274,2,3.50
158276,2,3.50
158278,2,3.25
158280,3,3.50
158282,2,2.25
158284,4,3.88
158286,2,4.00
158288,2,4.25
158290,5,3.10
158292,2,4.25
158294,3,4.50
158296,8,3.56
158298,2,4.25
158300,7,3.50
158302,3,4.00
158304,5,4.70
158306,2,2.50
158308,3,4.33
158310,22,3.45
158312,2,4.25
158314,9,2.83
158316,21,3.76
158318,4,3.25
158320,3,2.67
158322,7,3.79
158324,2,4.25
158326,6,3.08
158328,1,4.50
158330,4,3.75
158332,1,4.00
158334,2,3.75
158336,10,3.35
158338,4,3.25
158344,1,5.00
158348,2,2.75
158352,1,2.50
158354,3,4.00
158358,2,1.50
158360,1,4.00
158362,3,3.33
158364,4,3.75
158366,1,4.00
158368,2,4.00
158370,1,5.00
158372,1,2.00
158376,2,3.25
158378,1,5.00
158380,1,2.50
158382,41,2.90
158384,1,3.50
158386,1,3.50
158388,9,3.17
158390,14,2.54
158392,1,2.00
158394,3,2.00
158396,1,4.50
158398,13,3.77
158400,1,0.50
158402,21,3.57
158404,1,2.50
158406,1,3.50
158408,10,3.15
158412,14,2.86
158414,13,3.73
158416,3,3.00
158418,3,4.00
158420,3,2.50
158422,2,3.25
158424,2,2.50
158426,1,3.50
158428,24,2.40
158435,1,2.00
158439,1,2.00
158451,1,3.50
158458,1,5.00
158460,1,3.00
158476,1,4.00
158478,1,0.50
158486,3,2.50
158491,9,3.78
158508,1,2.00
158510,6,3.33
158512,1,1.50
158518,11,2.59
158526,2,3.50
158528,368,3.06
158530,1,0.50
158532,7,3.93
158534,11,3.64
158536,3,2.83
158538,13,3.92
158540,6,3.83
158542,3,2.83
158545,1,4.00
158547,2,3.75
158549,3,3.33
158551,2,3.00
158553,1,2.00
158561,4,3.00
158563,1,2.50
158565,1,3.00
158571,3,4.50
158575,8,3.31
158577,8,2.75
158579,5,3.00
158581,10,3.30
158583,1,2.00
158585,5,3.00
158587,2,3.00
158589,4,3.62
158591,1,4.00
158593,1,4.00
158595,2,3.25
158597,1,3.00
158599,1,4.00
158601,1,3.50
158603,8,3.31
158605,1,4.00
158607,3,3.83
158609,2,3.25
158611,3,4.67
158613,4,2.75
158615,2,2.50
158617,2,3.50
158619,11,1.59
158621,2,3.25
158623,1,2.00
158625,4,3.25
158627,1,2.50
158629,2,3.75
158631,1,3.00
158633,2,3.00
158635,2,2.75
158637,2,2.75
158639,2,2.50
158641,2,2.00
158643,1,2.50
158645,2,3.00
158647,1,2.50
158649,1,5.00
158651,5,3.30
158655,5,3.90
158657,1,4.00
158659,4,2.38
158661,2,2.00
158663,1,4.50
158665,1,2.00
158667,1,4.00
158669,1,1.50
158671,1,0.50
158673,2,1.75
158675,2,1.25
158677,1,1.00
158679,2,3.25
158681,2,2.00
158683,1,1.50
158685,1,1.00
158687,1,1.00
158689,1,2.50
158691,6,2.50
158693,3,2.67
158695,1,2.00
158697,6,2.67
158701,1,2.50
158705,1,3.00
158707,3,2.00
158709,3,2.67
158711,4,2.12
158713,2,2.25
158715,2,2.50
158717,2,1.50
158719,1,0.50
158721,1,3.50
158725,8,3.94
158727,12,2.88
158729,5,3.90
158731,3,1.00
158733,1,3.00
158737,1,3.50
158741,3,2.67
158743,2,4.25
158745,2,4.00
158747,3,1.83
158749,1,0.50
158755,1,4.50
158757,1,4.00
158759,1,3.50
158761,2,3.75
158763,1,2.00
158767,2,3.25
158769,5,2.70
158771,2,2.25
158775,1,4.00
158777,1,2.50
158779,3,2.50
158781,1,1.50
158783,493,4.03
158785,1,3.00
158791,1,3.50
158801,1,3.00
158803,1,3.50
158805,3,3.50
158807,4,3.75
158809,1,4.00
158811,3,4.17
158813,556,3.15
158815,1,3.50
158817,4,4.00
158819,4,2.50
158821,2,4.50
158823,3,1.83
158825,4,4.00
158827,5,4.20
158830,337,3.11
158832,3,3.33
158838,1,2.00
158840,4,3.25
158842,87,3.55
158844,9,3.89
158846,12,3.38
158848,9,3.39
158850,11,3.55
158852,6,3.42
158854,7,3.43
158856,7,3.43
158858,12,3.79
158860,7,3.43
158862,4,3.50
158864,12,3.54
158866,5,3.30
158868,7,3.29
158870,7,3.57
158872,949,2.92
158876,4,2.50
158878,8,3.88
158880,5,3.40
158882,3,2.67
158884,4,3.25
158886,5,3.30
158888,6,2.33
158890,5,3.50
158892,2,4.00
158894,8,4.00
158896,2,3.50
158898,2,4.25
158900,6,3.67
158902,3,4.50
158904,7,3.71
158906,6,3.92
158908,1,2.50
158910,3,4.17
158912,2,3.50
158914,2,3.25
158916,3,3.50
158918,1,3.50
158920,1,3.50
158922,3,3.67
158924,3,3.50
158926,2,4.25
158928,5,3.40
158930,5,3.20
158932,2,2.00
158934,3,1.67
158936,3,2.33
158938,2,2.00
158940,4,3.00
158942,5,2.10
158944,2,4.25
158946,5,3.60
158948,2,3.00
158950,3,3.67
158952,1,3.50
158954,4,2.00
158956,84,2.83
158958,8,3.31
158962,20,2.90
158964,1,4.00
158966,1162,3.93
158968,1,4.00
158970,3,4.67
158972,185,3.80
158974,25,3.28
158976,3,2.83
158980,2,3.00
158982,3,2.50
158986,2,2.50
158988,1,2.50
158990,1,3.00
158992,1,3.00
158996,1,3.50
158998,1,3.50
159000,17,3.65
159002,3,3.83
159004,9,3.39
159017,3,3.50
159022,2,0.50
159024,12,2.83
159026,2,2.25
159028,7,2.71
159030,8,2.38
159034,3,3.83
159036,3,3.83
159038,6,3.00
159040,3,3.50
159042,3,2.50
159044,1,4.50
159046,3,3.00
159048,2,2.75
159050,1,5.00
159053,1,5.00
159055,2,4.25
159057,3,3.50
159059,1,0.50
159061,139,3.66
159063,1,2.00
159065,4,2.75
159067,2,3.00
159069,4,4.00
159071,2,2.50
159073,5,3.30
159075,3,3.67
159077,49,3.28
159079,2,2.50
159081,2,2.50
159083,2,3.00
159085,6,3.17
159087,3,3.00
159089,6,3.50
159091,4,2.50
159093,1376,3.41
159095,2,3.00
159097,2,0.75
159099,3,3.00
159101,5,3.10
159103,6,2.83
159105,1,3.00
159107,4,3.38
159109,1,1.50
159111,9,2.17
159113,3,2.50
159115,5,3.80
159117,4,3.38
159119,2,3.50
159121,4,3.12
159123,1,5.00
159125,2,2.75
159127,3,3.00
159129,3,3.50
159131,4,3.38
159133,2,2.75
159135,2,2.75
159137,2,2.50
159139,3,4.33
159141,3,3.17
159143,5,3.50
159145,3,2.50
159147,4,2.75
159149,3,3.00
159151,2,2.75
159153,20,2.92
159155,9,3.39
159157,6,2.92
159159,3,2.50
159161,45,3.58
159163,7,2.93
159165,2,4.00
159167,2,1.75
159169,7,2.64
159173,2,3.25
159175,10,2.55
159177,24,3.73
159179,8,2.38
159181,4,3.50
159183,2,0.75
159185,8,3.25
159187,2,2.25
159191,90,3.67
159193,361,3.37
159195,104,3.89
159197,2,0.50
159199,2,1.25
159201,1,4.00
159203,4,3.00
159205,1,4.00
159207,4,3.75
159209,3,4.00
159211,3,2.50
159213,7,3.43
159215,1,3.00
159217,1,3.00
159219,1,2.50
159221,7,3.50
159223,15,2.67
159225,2,3.75
159233,4,3.25
159235,1,3.50
159237,2,3.00
159239,3,2.83
159241,4,3.00
159243,10,2.55
159245,1,3.00
159247,1,2.00
159249,9,3.72
159251,1,2.50
159253,2,3.00
159255,1,2.00
159257,1,3.00
159259,6,3.42
159261,2,3.50
159271,1,4.00
159281,1,3.50
159283,1,3.50
159295,1,3.00
159297,1,3.50
159303,1,3.50
159305,3,3.00
159311,3,4.17
159315,4,3.62
159317,1,3.50
159321,1,3.50
159323,1,3.00
159325,1,3.00
159329,2,3.00
159331,2,2.50
159335,2,1.25
159337,1,3.00
159339,1,3.00
159345,1,3.00
159347,1,3.00
159359,3,3.83
159361,1,3.50
159363,1,3.50
159367,1,3.50
159369,2,3.75
159375,1,3.00
159381,1,3.00
159387,1,3.00
159389,2,2.50
159397,1,2.50
159399,9,2.78
159401,6,3.33
159403,14,3.68
159405,1,4.00
159409,5,3.40
159411,11,1.73
159413,2,4.25
159415,666,3.44
159417,1,3.50
159419,6,3.08
159423,3,3.50
159425,1,3.00
159427,21,3.40
159429,2,3.50
159431,2,2.25
159433,1,3.50
159435,4,3.25
159437,4,2.12
159439,4,3.62
159441,216,2.64
159443,3,1.50
159445,5,3.70
159447,49,3.33
159451,38,3.67
159462,12,2.83
159464,2,3.75
159467,3,3.50
159469,4,1.00
159471,2,2.75
159473,1,4.00
159480,1,3.00
159482,1,1.50
159484,5,1.10
159486,9,3.67
159490,1,2.50
159492,2,4.00
159496,2,3.00
159500,1,2.50
159510,1,3.00
159528,1,3.00
159536,3,0.50
159538,1,2.00
159540,4,2.75
159572,1,0.50
159606,11,4.00
159610,3,3.67
159612,1,3.50
159614,43,3.28
159616,1,3.00
159618,1,4.00
159620,1,3.50
159622,7,1.07
159624,3,2.17
159626,13,2.58
159628,3,2.83
159630,1,1.00
159632,1,3.50
159636,2,2.50
159638,4,3.38
159640,2,3.00
159642,1,3.00
159644,2,2.00
159646,1,3.00
159648,1,4.00
159650,1,3.50
159652,4,3.00
159654,3,2.67
159656,4,3.62
159658,2,4.25
159660,1,3.00
159664,1,3.50
159676,2,3.00
159678,2,3.25
159682,1,3.50
159684,1,2.50
159686,1,3.50
159688,2,3.00
159690,312,2.81
159692,10,3.65
159694,2,3.00
159696,39,2.42
159698,3,3.00
159700,2,4.00
159702,3,4.33
159704,1,4.50
159714,2,2.75
159717,382,3.72
159719,2,3.25
159721,13,2.73
159725,8,2.50
159727,2,2.75
159729,5,3.70
159731,2,3.00
159733,5,4.00
159735,3,2.50
159739,4,3.50
159741,7,2.64
159747,2,2.75
159749,1,5.00
159751,2,3.25
159753,2,3.00
159755,318,3.11
159761,2,4.75
159769,2,2.50
159771,18,3.36
159773,5,3.30
159775,1,0.50
159779,12,2.88
159781,1,3.00
159784,4,3.12
159786,2,3.75
159789,4,2.38
159793,1,4.00
159795,2,3.75
159797,1,5.00
159799,15,2.00
159801,2,4.25
159803,4,2.88
159805,3,3.67
159807,2,2.75
159809,1,3.00
159811,29,3.78
159813,11,1.91
159817,754,4.48
159819,85,4.10
159821,1,4.00
159823,5,3.50
159827,78,3.54
159829,6,2.67
159839,1,1.50
159841,1,3.50
159849,108,3.77
159851,2,2.75
159853,1,1.50
159858,679,3.46
159873,1,1.50
159877,6,2.00
159896,1,3.50
159904,1,5.00
159906,3,3.33
159913,1,3.00
159915,4,3.12
159917,176,3.82
159922,1,0.50
159924,1,0.50
159942,2,0.75
159944,7,3.64
159951,1,0.50
159955,1,0.50
159958,1,0.50
159960,1,0.50
159965,1,1.00
159968,1,0.50
159970,27,2.72
159972,32,2.27
159974,1,3.00
159976,25,3.54
159978,3,3.67
159980,2,2.75
159984,2,3.50
159988,2,4.25
159992,2,3.25
159994,2,4.25
160000,1,3.00
160002,1,2.00
160004,2,2.00
160010,22,3.73
160012,9,1.72
160014,1,2.50
160016,4,2.38
160018,7,3.29
160020,38,3.57
160022,2,3.75
160026,1,2.50
160028,1,5.00
160030,1,5.00
160042,1,3.50
160044,1,3.00
160048,1,3.50
160050,1,3.00
160054,1,2.00
160056,9,2.78
160058,1,4.00
160064,2,3.00
160066,2,3.25
160080,854,2.85
160082,1,3.00
160084,17,3.32
160086,3,3.00
160088,1,2.00
160090,2,2.25
160092,2,3.50
160096,1,1.00
160098,2,2.25
160100,4,3.62
160106,2,3.75
160110,7,2.79
160112,97,2.33
160114,15,2.70
160116,1,0.50
160118,1,3.50
160120,1,3.50
160122,1,4.00
160124,7,2.00
160126,3,2.50
160128,4,3.38
160131,2,3.00
160133,1,3.00
160135,1,3.00
160137,2,4.25
160139,9,2.61
160141,2,1.00
160145,5,3.40
160147,3,3.50
160149,25,2.82
160151,2,3.75
160153,2,2.50
160155,5,3.60
160157,1,2.00
160159,5,2.30
160161,8,2.56
160165,2,3.25
160167,3,3.00
160169,4,1.62
160171,3,2.33
160173,3,2.33
160175,3,1.83
160177,2,2.00
160179,3,3.17
160181,4,4.12
160183,5,3.10
160185,2,3.50
160187,15,2.07
160189,2,4.50
160191,8,2.25
160197,2,4.50
160199,2,2.75
160201,15,3.63
160203,7,3.07
160205,4,3.75
160207,3,3.83
160209,25,3.66
160213,1,3.00
160215,1,3.00
160217,7,3.14
160219,4,2.25
160221,1,3.00
160223,1,3.00
160225,2,4.00
160227,3,3.33
160229,1,4.50
160231,2,4.50
160233,1,2.50
160236,15,2.93
160238,2,3.00
160240,2,3.00
160259,2,1.75
160265,3,3.33
160267,1,2.50
160269,2,3.00
160271,671,3.19
160273,2,3.00
160275,1,3.00
160277,1,3.50
160279,3,4.17
160281,1,4.00
160283,1,3.50
160285,1,2.00
160287,1,3.00
160289,318,4.06
160291,11,1.77
160293,1,3.00
160297,4,1.38
160299,2,1.50
160301,31,2.87
160303,2,0.75
160305,1,1.00
160307,2,1.75
160315,3,4.33
160317,18,3.42
160319,10,3.35
160321,1,3.50
160323,1,1.50
160325,1,5.00
160327,3,2.50
160329,1,5.00
160333,6,3.33
160335,11,3.41
160337,5,2.30
160341,1,2.50
160348,1,2.50
160358,1,3.00
160360,3,2.67
160370,2,1.25
160378,2,4.00
160380,4,3.75
160382,1,2.00
160388,1,3.00
160394,8,3.19
160396,1,3.50
160398,6,3.25
160400,57,3.46
160402,5,3.50
160404,1,0.50
160406,1,1.00
160408,3,2.83
160410,1,1.00
160412,1,1.00
160414,1,0.50
160416,16,3.22
160418,4,2.25
160420,7,3.64
160422,4,2.50
160424,2,1.50
160426,9,1.67
160428,10,1.25
160430,4,1.12
160432,7,3.50
160434,3,3.00
160436,12,3.54
160438,1124,3.33
160440,1,1.50
160442,1,3.50
160444,1,3.50
160446,1,3.50
160448,2,3.75
160450,1,3.00
160452,3,2.00
160454,9,2.94
160456,3,2.83
160458,2,2.25
160460,3,2.00
160462,4,2.88
160464,4,2.50
160466,1,4.00
160470,7,3.36
160472,2,3.75
160474,14,2.39
160476,1,3.50
160484,4,1.00
160486,2,1.00
160494,3,2.67
160504,2,3.50
160506,3,3.00
160508,1,1.50
160511,2,3.75
160515,2,2.50
160519,4,2.50
160525,1,1.50
160527,2,3.75
160529,2,3.50
160531,3,2.17
160533,14,2.50
160535,1,1.00
160543,1,3.00
160545,4,1.62
160547,2,2.25
160549,2,4.00
160551,1,0.50
160553,35,3.53
160555,14,3.25
160557,7,3.43
160559,28,3.52
160563,523,3.08
160565,320,2.93
160567,335,3.17
160569,259,2.83
160571,304,3.08
160573,207,3.11
160575,4,1.50
160577,2,1.75
160579,2,1.75
160581,31,2.58
160584,1,2.00
160586,8,3.06
160588,4,3.62
160590,9,4.06
160596,1,3.50
160598,4,2.38
160600,2,2.25
160602,1,4.00
160604,2,2.00
160608,7,3.21
160614,1,0.50
160624,1,5.00
160638,5,3.60
160642,1,2.50
160644,52,3.31
160646,24,2.88
160648,14,2.71
160650,4,3.12
160652,3,3.17
160654,1,3.00
160656,80,3.54
160658,1,3.00
160660,1,4.00
160662,1,3.00
160664,2,2.00
160666,4,3.50
160668,1,3.50
160674,28,2.70
160678,10,2.60
160680,5,3.50
160682,4,3.88
160684,54,2.95
160686,2,3.25
160688,2,3.75
160690,1,3.50
160692,1,3.50
160694,4,4.25
160696,1,4.00
160698,2,3.50
160700,13,2.12
160702,2,3.00
160706,7,3.71
160708,3,2.17
160710,48,2.88
160712,2,3.75
160716,2,3.00
160718,944,4.13
160720,4,2.38
160722,4,4.25
160724,1,3.50
160726,15,3.23
160728,1,4.00
160730,11,2.68
160732,1,3.00
160734,3,2.00
160738,1,2.50
160744,2,2.00
160746,1,2.50
160754,1,3.00
160764,3,2.83
160766,1,2.00
160768,2,2.75
160770,6,1.17
160776,1,4.50
160780,2,2.75
160788,1,3.00
160794,2,3.00
160796,13,2.15
160798,1,4.00
160800,2,4.50
160802,1,2.50
160810,1,2.00
160816,1,3.00
160822,2,4.50
160824,2,2.75
160826,3,2.00
160828,2,1.75
160830,2,1.75
160832,2,2.50
160836,3,2.83
160838,1,3.00
160840,1,1.00
160842,1,2.50
160844,4,3.62
160846,3,3.67
160848,94,3.56
160850,1,3.50
160852,1,3.00
160858,5,3.30
160860,14,2.64
160862,10,3.50
160864,1,3.00
160866,2,3.00
160868,1,3.00
160872,12,1.79
160874,34,3.66
160876,32,3.50
160878,3,4.17
160880,18,3.47
160882,8,2.69
160884,1,3.00
160886,5,3.00
160890,3,3.67
160892,7,3.36
160894,2,1.75
160896,10,3.70
160898,11,1.95
160938,1,3.00
160942,1,3.00
160946,1,1.50
160948,2,0.75
160950,1,1.50
160952,9,3.50
160954,543,3.47
160956,7,2.14
160962,6,3.42
160964,6,4.08
160966,1,5.00
160968,1,4.00
160970,1,5.00
160972,1,4.50
160974,1,5.00
